Batch_ID,Brew_Date,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging,Temperature_is_outlier,pH_Level_is_outlier,Fermentation_Time_is_outlier,Gravity_is_outlier,Brewhouse_Efficiency_is_outlier,Brew_Month,Brew_DayOfWeek,Brew_WeekOfYear,Ratio_Malt,Ratio_Hops,Ratio_Yeast,Temperature_rolling_mean,Temperature_rolling_std,pH_Level_rolling_mean,pH_Level_rolling_std,Fermentation_Time_rolling_mean,Fermentation_Time_rolling_std,Brewhouse_Efficiency_rolling_mean,Brewhouse_Efficiency_rolling_std,Beer_Style_IPA,Beer_Style_Lager,Beer_Style_Pilsner,Beer_Style_Porter,Beer_Style_Sour,Beer_Style_Stout,Beer_Style_Wheat Beer,SKU_Cans,SKU_Kegs,SKU_Pints,Location_HSR Layout,Location_Indiranagar,Location_Jayanagar,Location_Koramangala,Location_Malleswaram,Location_Marathahalli,Location_Rajajinagar,Location_Whitefield,Location_Yelahanka,Quality_Label
174144,2020-01-09,-0.5792776879274992,-0.24176945441053854,-1.8884732945387463,-0.8695552859912071,-0.9519207922210606,0.2967433231167596,0.3579645261381124,-0.003489056072423278,-1.0169371224015413,10.0,-0.6073466574748604,-1.0835986418467243,0.13646179820214485,-0.9255854882420225,False,False,False,False,False,-1.6595886196466696,0.19171839449095285,-1.7170667060115206,0.0,-1.2150311420442224,-1.3384867778160343,0.5519337226699762,-0.35241308276923966,-1.635309245501784,1.068782699142143,-0.30665749319871194,-0.4060309033882326,2.392482963409371,-0.0549687627958147,-0.3449665482127166,-0.37536674825391264,-0.43843932174795386,-0.36939442566909375,2.7071334338320727,-0.3663894719232346,-0.35729480050524826,-0.570087712549569,-0.5515891217963933,1.6617130686675858,-0.30628194591584434,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,-0.31622776601683794,2.752004616959191,-0.3291884247834465,-0.341845341562369,-0.33237958793552663,OK
174145,2020-01-10,-1.120493861103352,-0.06701544388106487,-0.11904542052105165,0.8537269864709881,1.0316885790195705,1.0003584014169968,1.400128414969671,-0.304148949122679,0.6588588845182235,10.0,0.848729851610718,-1.0835986418467243,-1.6314766096167506,0.46697280761629784,False,False,False,False,False,-1.6595886196466696,0.7862493731517272,-1.7170667060115206,0.0,-0.32063321803944717,1.376203747377035,0.33901395246157473,-0.2592437091031888,-1.5451213962258818,0.9318865508927008,-0.22766995707177118,-0.4966026854320966,1.8730162393523473,0.6933492746020288,-0.3449665482127166,-0.37536674825391264,-0.43843932174795386,-0.36939442566909375,-0.36939442566909375,2.7293360662107626,-0.35729480050524826,-0.570087712549569,1.8129436576690277,-0.6017886113165324,-0.30628194591584434,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,-0.31622776601683794,2.752004616959191,-0.3291884247834465,-0.341845341562369,-0.33237958793552663,OK
174146,2020-01-12,-1.120493861103352,1.4059112162959286,-0.1423273662318103,-0.17468340193386728,0.15008441402373457,0.2967433231167596,0.6185054983460021,-1.129408517633036,-0.3173307159361193,9.7,1.4106543806152259,0.4618650590483306,0.41560996785776017,0.0027867089968577254,False,False,False,False,False,-1.6595886196466696,1.9753113304732757,-1.7170667060115206,0.0,-0.32063321803944717,1.783407326155995,0.7967914584096351,-1.317736357987923,-1.7254970947776862,0.7362780256205724,-1.175520390595064,-1.2067532586228948,1.0551038095445089,-0.8538904820306078,-0.3449665482127166,-0.37536674825391264,-0.43843932174795386,2.7071334338320727,-0.36939442566909375,-0.3663894719232346,-0.35729480050524826,1.7541160386140586,-0.5515891217963933,-0.6017886113165324,-0.30628194591584434,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,-0.31622776601683794,-0.36337148340432046,-0.3291884247834465,-0.341845341562369,3.008608339071577,Warning
174147,2020-01-13,2.3072085690103825,-2.089168994293548,1.1148977021491837,-0.3414526541076281,-0.1805171478497038,-0.3189198703959481,-1.2052813071092254,-0.59858829266155,-0.7733498121126475,10.0,0.9610700741236483,-1.0835986418467243,0.97390630716899,1.3953450048551785,False,False,False,False,False,-1.6595886196466696,-1.59187454149137,-1.649000486551079,0.0,0.1265657439629398,0.9690001685980744,-1.3856361862264661,1.8016845459410997,-1.2645369762564047,-0.41884328211732247,0.08828018743599333,1.2527418440841622,0.029231928759601688,0.5343968698368368,-0.3449665482127166,-0.37536674825391264,2.2808173227101,-0.36939442566909375,-0.36939442566909375,-0.3663894719232346,-0.35729480050524826,1.7541160386140586,-0.5515891217963933,-0.6017886113165324,-0.30628194591584434,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,-0.31622776601683794,-0.36337148340432046,3.037773884843735,-0.341845341562369,-0.33237958793552663,OK
174148,2020-01-13,1.2247762226586767,-2.1890284288818185,-0.6778121175792717,-0.6749911584551498,-0.9519207922210606,0.38469520790428924,-0.4236583904855565,0.33864116705372976,-0.5670276012291501,9.3,-1.4000546318637535,0.22410141275678394,0.6017087476281704,-0.46139938962258237,False,False,False,False,False,-1.6595886196466696,-1.59187454149137,-1.649000486551079,0.0,-0.32063321803944717,-0.11687604147915316,-0.1719934960385865,1.190917142264469,-1.955977154038329,0.4376946671201495,-0.46463256545259424,0.7724001514148118,1.1586238214277573,-0.2378584243139618,-0.3449665482127166,-0.37536674825391264,2.2808173227101,-0.36939442566909375,-0.36939442566909375,-0.3663894719232346,-0.35729480050524826,-0.570087712549569,1.8129436576690277,-0.6017886113165324,3.264965543462901,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,-0.31622776601683794,-0.36337148340432046,-0.3291884247834465,-0.341845341562369,-0.33237958793552663,Reject
174149,2020-01-13,1.7659923958345296,-2.1390987115876836,-0.11904542052105165,-1.091914288889555,-1.0621213128455407,-0.9345830639086558,-0.9447403349013358,-0.5965147761577552,0.263171188589156,10.0,-0.20106756664985934,-0.1325440566805368,0.8808569172837853,-0.11325981565800243,False,False,False,False,False,-1.6595886196466696,-1.59187454149137,-1.649000486551079,0.0,1.0209636679677145,0.01885848478050042,1.031003205638876,-0.8156141774970346,-1.9359354097547974,0.46107538457320174,-1.64944560735671,-1.3223610940188493,1.4063124241746814,-0.46783628754565,-0.3449665482127166,-0.37536674825391264,2.2808173227101,-0.36939442566909375,-0.36939442566909375,-0.3663894719232346,-0.35729480050524826,1.7541160386140586,-0.5515891217963933,-0.6017886113165324,-0.30628194591584434,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,-0.31622776601683794,-0.36337148340432046,-0.3291884247834465,2.9252994802550263,-0.33237958793552663,OK
174150,2020-01-14,-0.9400884700447344,0.8067546087663043,0.6492587879340004,-0.09129877584698995,-0.07031662722522466,-0.5827755247585371,0.0974235539302228,0.9295933706352668,1.6289093110014676,9.6,0.073395029575654,-1.0835986418467243,-1.6314766096167506,-0.8095389635871628,False,False,False,False,False,-1.6595886196466696,-0.9973435628305957,-1.649000486551079,0.0,-0.17156689737198538,1.376203747377035,-2.173439335997548,2.098405155545302,0.028155530031537354,-0.6962608177674854,1.3520807654670508,1.994970073056518,0.7541274930195437,0.5443179346743199,-0.3449665482127166,-0.37536674825391264,-0.43843932174795386,2.7071334338320727,-0.36939442566909375,-0.3663894719232346,-0.35729480050524826,-0.570087712549569,1.8129436576690277,-0.6017886113165324,-0.30628194591584434,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,-0.31622776601683794,-0.36337148340432046,-0.3291884247834465,2.9252994802550263,-0.33237958793552663,Warning
174151,2020-01-15,-0.21846690581026404,-0.24176945441053854,-2.0747288602248197,0.3534192299497056,0.03988389339925445,-0.9345830639086558,0.3579645261381124,0.19556852829188393,-0.046106676083058455,9.5,-1.2170310031166751,0.22410141275678394,-0.23573576133867516,0.583019332271158,False,True,False,False,False,-1.6595886196466696,-0.4028125841698214,-1.649000486551079,0.0,0.5737647059653276,-1.4742213040756875,-1.8008297381328473,2.600885713827789,0.3588443107098529,-0.562842887129893,1.4310683015939916,1.8622193837328807,0.39578091204634996,0.43562184369503915,-0.3449665482127166,-0.37536674825391264,-0.43843932174795386,-0.36939442566909375,2.7071334338320727,-0.3663894719232346,-0.35729480050524826,-0.570087712549569,-0.5515891217963933,1.6617130686675858,-0.30628194591584434,-0.35116102504491764,3.264965543462901,-0.33237958793552663,-0.31622776601683794,-0.36337148340432046,-0.3291884247834465,-0.341845341562369,-0.33237958793552663,Warning
174152,2020-01-17,-0.9400884700447344,0.48221144635442414,-0.28201904049636634,0.6869577342972273,0.7010870171461321,0.6485508622668783,1.1395874427617814,1.915550468189726,1.4084858040340427,8.7,-0.008429600166017695,0.3429832359025575,0.043412408316939745,0.46697280761629784,False,False,False,False,False,-1.6595886196466696,0.7862493731517272,-1.649000486551079,0.0,-1.2150311420442224,0.5617965898191144,-2.5034649798205693,1.351699223406796,-0.4728880770568078,0.8749421968476716,1.8260059822286967,1.249352163580099,-0.8186906251175107,0.0831354222947091,-0.3449665482127166,-0.37536674825391264,-0.43843932174795386,-0.36939442566909375,-0.36939442566909375,2.7293360662107626,-0.35729480050524826,1.7541160386140586,-0.5515891217963933,-0.6017886113165324,-0.30628194591584434,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,-0.31622776601683794,-0.36337148340432046,-0.3291884247834465,2.9252994802550263,-0.33237958793552663,Reject
174153,2020-01-17,-0.5792776879274992,0.457246587707357,-1.5159621631665998,0.0476756009644805,-0.07031662722522466,-0.7586792943335964,1.1395874427617814,0.10848083513249954,-0.27387072685710667,9.7,-0.7316575725399689,-0.013662233534763214,0.5086593577429649,-0.3453528649677222,False,False,False,False,False,-1.6595886196466696,0.7862493731517272,-1.649000486551079,0.0,-1.3640974627116849,0.4260620635594608,-1.3856361862264661,1.4651315299629837,-0.5430341820491782,0.8716556428348339,0.6411929403245809,1.4477488511170256,-0.7296566301346373,0.116431486011779,-0.3449665482127166,-0.37536674825391264,-0.43843932174795386,2.7071334338320727,-0.36939442566909375,-0.3663894719232346,-0.35729480050524826,-0.570087712549569,-0.5515891217963933,1.6617130686675858,-0.30628194591584434,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,-0.31622776601683794,2.752004616959191,-0.3291884247834465,-0.341845341562369,-0.33237958793552663,Warning
174154,2020-01-17,-0.21846690581026404,-0.04205058523399682,0.6725407336447591,1.3540347429922706,1.8030922233909272,1.4401178253546452,0.0974235539302228,-0.7924620857663701,-1.0693882329742448,10.0,1.7120090118108455,-1.0835986418467243,-0.7940321006499054,-0.11325981565800243,False,False,False,False,False,-1.6595886196466696,0.7862493731517272,-1.649000486551079,0.0,0.2756320646304024,-1.2027522515563807,-0.2571614041219448,0.714252540854287,-0.9037855791527959,1.2001071861487957,-0.1486824209448297,1.2493521635801028,-0.4207348660991274,-0.31871272652074845,2.898831800303635,-0.37536674825391264,-0.43843932174795386,-0.36939442566909375,-0.36939442566909375,-0.3663894719232346,-0.35729480050524826,-0.570087712549569,1.8129436576690277,-0.6017886113165324,-0.30628194591584434,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,3.1622776601683795,-0.36337148340432046,-0.3291884247834465,-0.341845341562369,-0.33237958793552663,OK
174155,2020-01-20,-0.39887229686888165,0.5071763050014922,-2.2377024802001335,-1.1475040396141418,-1.0621213128455407,0.03288766875417058,0.3579645261381124,-1.050614890488831,-1.024794777572151,9.4,0.10968007255642384,1.5318014673602922,1.4391532565950151,-0.22930634031286257,False,True,False,False,False,-1.6595886196466696,-1.59187454149137,-1.5809342670906372,0.0,0.42469838529786497,-0.6598141465177667,0.6158096537324949,-1.5283982598850487,-1.0941821498463662,0.8903927645310206,-1.2545079267220047,-1.604233052605428,-0.07366364835924388,0.49154769574938867,-0.3449665482127166,-0.37536674825391264,-0.43843932174795386,-0.36939442566909375,2.7071334338320727,-0.3663894719232346,-0.35729480050524826,-0.570087712549569,1.8129436576690277,-0.6017886113165324,-0.30628194591584434,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,3.1622776601683795,-0.36337148340432046,-0.3291884247834465,-0.341845341562369,-0.33237958793552663,Reject
174156,2020-01-20,-0.03806151475164644,1.0064734779428461,0.7191046250662785,-1.1197091642518453,-0.8417202715965815,-0.6707274095460668,-1.2052813071092254,-1.8582495687169316,-1.7257540309393153,9.2,1.3688535339722963,-1.0835986418467243,0.6947581375133751,0.46697280761629784,False,False,False,False,False,-1.6595886196466696,-1.59187454149137,-1.5809342670906372,0.0,-0.4696995387069097,-1.067017725296727,0.48805779160745555,-1.7589889422748888,-2.3367702954254743,0.8831445239935057,-1.0175453183411818,-1.7718040835721411,-0.05689331801537415,0.4944411005035208,-0.3449665482127166,-0.37536674825391264,-0.43843932174795386,-0.36939442566909375,-0.36939442566909375,-0.3663894719232346,2.7988092706244445,-0.570087712549569,-0.5515891217963933,1.6617130686675858,-0.30628194591584434,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,-0.31622776601683794,-0.36337148340432046,-0.3291884247834465,-0.341845341562369,3.008608339071577,Reject
174157,2020-01-21,1.2247762226586767,-0.7410666273518923,-2.773187231547594,0.0754704763267709,-0.2907176684741839,-0.2309679856084184,0.6185054983460021,0.9212993046200874,-0.0495819430275604,8.6,-1.394500898030818,-0.013662233534763214,-0.42183454110908536,1.5113915295100382,False,True,False,False,False,-1.6595886196466696,-0.9973435628305957,-1.5809342670906372,0.0,-0.767832180041835,0.9690001685980744,0.9671272745763574,-1.6809412770636778,-1.7956431997700566,1.3521478790200672,-0.9385577822142404,-1.6434541564052425,1.1121852134066517,0.24138009479881836,-0.3449665482127166,-0.37536674825391264,-0.43843932174795386,-0.36939442566909375,2.7071334338320727,-0.3663894719232346,-0.35729480050524826,-0.570087712549569,1.8129436576690277,-0.6017886113165324,-0.30628194591584434,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,-0.31622776601683794,-0.36337148340432046,-0.3291884247834465,2.9252994802550263,-0.33237958793552663,Reject
174158,2020-01-21,-0.9400884700447344,0.3573871531190857,-1.8186274574064694,-0.508221906281389,-0.5111187097231431,-0.5827755247585371,0.6185054983460021,-0.47936109369334523,-0.15958563318468574,10.0,-0.06484310771864733,-1.0835986418467243,0.22951118808734997,0.8151123815808783,False,False,False,False,False,-1.6595886196466696,-0.9973435628305957,-1.5809342670906372,0.0,0.42469838529786497,0.01885848478050042,1.0203572171284563,-1.6935724315279461,-1.1342656384134344,1.074323787845496,-0.9385577822142404,-1.6434541564052425,1.1382585780713905,0.2205127067233937,-0.3449665482127166,-0.37536674825391264,-0.43843932174795386,-0.36939442566909375,2.7071334338320727,-0.3663894719232346,-0.35729480050524826,-0.570087712549569,1.8129436576690277,-0.6017886113165324,3.264965543462901,-0.35116102504491764,-0.30628194591584434,-0.33237958793552663,-0.31622776601683794,-0.36337148340432046,-0.3291884247834465,-0.341845341562369,-0.33237958793552663,OK
